no,id,title,original_title,genres,companies,countries,languages,year,overview,tagline,vote_average,poster_path
77,1273948,아버지의 이름으로,以父亲之名,"범죄, 드라마, 액션","Buffalo Gal Pictures, CMC Pictures, Court Five, Huanxi Media Group","CN, HK",Mandarin,2026,"동급생에 의해 살해된 딸의 시신을 수습하기 위해 슬픔에 잠긴 아버지는 미국으로 향한다. 폭력으로 아버지를 잃은 중국계 미국인 학생의 도움을 받아, 그는 경찰이 남긴 단서를 추적하며 딸의 살인자를 찾고 아버지로서 자신의 자리와 정의를 되찾으려 한다.",,0.0,/fV9TkOqFCZHPUG9OWx419dw0Iew.jpg
78,1266127,레디 오어 낫 2,Ready or Not 2: Here I Come,"공포, 코미디","Searchlight Pictures, Radio Silence, TSG Entertainment, Vinson Films, Mythology Entertainment",US,English,2026,,,0.0,/13ZcJzSGEqVgDSqsS9U5EkQwPkV.jpg
79,1228710,만달로리안과 그로구,Star Wars: The Mandalorian and Grogu,"액션, 모험, SF","Lucasfilm Ltd., Golem Creations",US,English,2026,은하계를 누비는 현상금 사냥꾼 ‘딘 자린’ & 치명적인 귀여움의 ‘그로구’,,0.0,/1b0GhlMV0gYeFYZkkjNG71GCm8v.jpg
80,1442908,가수들,The Singers,"음악, 드라마, 코미디","Highway West, Junk Drawer",US,English,2026,"허름한 술집에서 즉석 노래 대결이 벌어지면서, 외로운 밤이 진심을 나누는 화음의 순간으로 변한다. 오스카상 후보에 오른 단편 영화. 아카데미상 후보로 두 번 지명된 샘 데이비스 감독의 《가수들》은 장르를 넘나드는 영화로, 이반 투르게네프가 쓴 19세기 단편소설을 각색한 작품이다. 삶에 지쳐 허름한 술집에 모인 남자들이 즉흥적인 노래 대결을 통해 뜻밖의 교감을 경험하는 이야기를 그린다.  틱톡과 유튜브에서 발굴한 의외의 얼굴들이 신인 배우로 이름을 올렸으며, 예술을 매개로 숨겨진 원석들을 향해 찬사를 보내는 동시에 내면의 진솔함이 지닌 힘을 증명한다.",,6.9,/2gOlJ2wO5gXE3Rwl2W6K3iBH9Ij.jpg
81,1394098,시스터,시스터,"범죄, 스릴러","Wind Up Film, Studio Santa Claus Entertainment, Blossom Pictures",KR,Korean,2026,"동생의 수술 비용을 마련하기 위해 거액의 돈이 필요한 ‘해란’은 ‘태수’와 이복언니 ‘소진’을 납치한다. 눈 떠보니 낯선 공간에 감금된 ‘소진’. ‘해란’과 ‘태수’는 부잣집 딸 ‘소진’의 몸값으로 10억 원을 요구한다. 납치범 ‘해란’이 이복동생이라는 사실을 알게 된 ‘소진’은 언니와 동생, 피해자와 가해자라는 위태로운 공조를 시작하고 무자비한 ‘태수’를 상대로 반격을 가하는데…","나는 오늘, 언니를 납치했다",4.5,/x92ZefuXdXcqN3Dtluew76gOMb1.jpg
82,1368337,오디세이,The Odyssey,"모험, 드라마, 판타지","Universal Pictures, Syncopy","GB, US",English,2026,,신에 맞서다,0.0,/6SIaFQosjJm09Vbk40TgWylU9Bm.jpg
83,1618784,东北警察故事3,东北警察故事3,"액션, 범죄",,CN,Mandarin,2026,,,6.25,/f5EoZe8Z256w0tgRhYzV0LAtNuH.jpg
84,1564939,Tenement,Tenement,"스릴러, 액션",Vivamax,PH,Tagalog,2026,,,0.0,/jDN3sOTlxBEZvtLO7bUelAfOXMS.jpg
85,1108427,모아나,Moana,"가족, 판타지, 코미디, 모험","Walt Disney Pictures, Seven Bucks Productions, Flynn Picture Company",US,English,2026,,,0.0,/8Kpmnbbb8Rp1wG99thlcZ9JAUqo.jpg
86,1429605,F Valentine's Day,F Valentine's Day,"로맨스, 코미디","Gravitas Ventures, Indy Entertainment, Showdown Productions, Valletta Pictures, Shout! Factory",US,English,2026,,,6.186,/8zPExowfpfZOTpS1W4J7G27lH4H.jpg
87,1268127,휴민트,휴민트,"액션, 모험, 드라마",Filmmaker R&K,KR,Korean,2026,"비밀도, 진실도 차가운 얼음 바다에 수장되는 블라디보스토크에서 서로 다른 목적을 가진 이들이 격돌하는 이야기",사람을 통한 정보 활동,6.5,/f7sCSLEPRfV2fWQ0RYOtHhnHXuG.jpg
88,936075,마이클,Michael,"음악, 드라마","Lionsgate, GK Films, The Michael Jackson Company",US,English,2026,,"전설이 된 황제, 그 위대한 시작",0.0,/piMZqtd0gGS7OgkhDwiQ7vVViBQ.jpg
89,799882,더 블러프,The Bluff,"액션, 모험","AGBO, Cinestar Pictures, Big Indie Pictures",US,English,2026,"전에 모시던 선장이 복수심을 품고 나타나자, 외딴섬에서 평온하게 지내던 여자의 삶은 산산조각 난다. 노련한 해적이었던 여자는 피로 물든 과거를 마주하고 치명적인 개인기를 발휘하여 무자비한 포위전으로부터 가족을 지켜야만 한다.",,6.3,/al8uU4GVyxvYZlTD4n4HYcxWFDz.jpg
90,1602727,夜王,夜王,"코미디, 드라마","Edko Films, Guava Pictures Limited, Maoyan Entertainment",HK,"Cantonese, Mandarin, English, Japanese, Vietnamese",2026,,,7.5,/yZ8wttKTt6oq8Vc02erb7qBCK5u.jpg
91,1315772,미니언즈 & 몬스터즈,Minions & Monsters,"애니메이션, 가족, 코미디, 모험, 판타지","Universal Pictures, Illumination",US,English,2026,,,0.0,/8uvgppq5obV06X9X8SogQiU79Kd.jpg
92,1213243,Toxic,Toxic,"액션, 스릴러","KVN Productions, Monster Mind Creations",IN,Kannada,2026,,,0.0,/oXMNPP4rRPFSdXysjOmjGTIPvJZ.jpg
93,1081003,슈퍼걸,Supergirl,"액션, 모험, SF","DC Studios, Troll Court Entertainment, The Safran Company",US,English,2026,무자비한 적의 등장으로 인해 뜻밖의 동반자와 힘을 합치는 '슈퍼걸'의 이야기를 그린 액션 블록버스터,"진실, 정의, 그러든가",0.0,/vj1NGMUBwqPd1vDcs1iqt6bELqt.jpg
94,1340110,리덕스 리덕스,Redux Redux,"SF, 액션, 드라마, 공포, 스릴러",Mothership Motion Pictures,US,English,2026,"연쇄살인범 네빌에게 사랑하는 딸 안나를 잃은 아이린. 상실의 고통 속에서 그녀는 시간여행 장치를 손에 넣고, 다중 우주를 넘나들며 네빌을 반복적으로 죽이는 방식으로 복수를 감행한다. 그러나 끝없는 살인은 아이린 안에 점점 더 커다란 공허함을 남기고, 어느 날 살해 위기에 처한 가출 소녀 미아를 구하게 되면서 그녀의 여정은 전환점을 맞는다. 아이린은 안나가 돌아오길 바랐던 것처럼, 미아만큼은 반드시 집으로 돌려보내겠다고 결심한다.",,6.261,/2LlddzprXEnWsM3WN0Cjnq6GUvd.jpg
95,1324842,லக்கி,லக்கி,"음악, 드라마",Kavithalayaa Productions,IN,Tamil,2026,,,2.5,/fb5ao0wON2Dq3atOy3rikyL8IsP.jpg
96,1617908,테일러 톰린슨: 나는 골칫거리 딸,Taylor Tomlinson: Prodigal Daughter,코미디,,US,English,2026,"교회에서 펼쳐지는 테일러 톰린슨의 코미디 스페셜. 30대의 연애사부터 엄격했던 성장 환경, AI를 사용하지 않는 이유까지. 폭소 만발 고해성사가 시작된다.",,10.0,/5n85A8bspgGBhIZ2HnNfbbr6GRe.jpg
97,1450527,포비든 후루츠,Forbidden Fruits,"공포, 코미디","MXN Entertainment, Madhouse Films, Lollipop Woods, 100 Zeros, Range Media Partners",US,English,2026,,,0.0,/t3hvrrrqvRoURz4y1A1aCys6WD9.jpg
98,1639000,명사들의 마지막 한마디: 에릭 데인,Famous Last Words: Eric Dane,다큐멘터리,"Brad Falchuk Teley-vision, Banijay Studios North America",US,English,2026,"고 에릭 데인의 감동적인 인터뷰. 배우이자 루게릭병 인식 제고 활동가였던 그는, 이 영상이 자신의 사후에야 공개될 것을 알고서 세상을 향해 마지막 메시지를 전했다.",,8.8,/sxuGH2whxLhjndAf0YlO39HltNC.jpg
99,1370123,Aída y vuelta,Aída y vuelta,코미디,"Telecinco Cinema, The Mediapro Studio, Mediaset España, Mediterráneo Mediaset España Group, Crea SGR, Amazon Studios",ES,Spanish,2026,,,6.536,/3k4FKVgaxUZo1CITvj2nFDyNNKy.jpg
100,1602705,내 젊은 날에 보내는 편지,Surat untuk Masa Mudaku,드라마,Buddy Buddy Pictures,ID,Indonesian,2026,"어느 보육원. 관리인이 된 나이 지긋하고 과묵한 선생이 사고뭉치 반항아를 상대하다가 둘 사이에 우정이 생겨난다. 그러던 어느 날 관리인의 비극적인 과거를 알게 되는 소년. 닥쳐오는 파멸적 운명에서 관리인을 구하고자, 친구들과 함께 시간과의 싸움에 나선다. 그들은 각자의 고통스러운 과거를 받아들이는 과정에서 뜻밖의 유대를 맺게 된다.",,7.5,/pEeDa4Cp5sSuuedHmfnAMmKjLGJ.jpg
101,1608982,잿더미 속에서: 구덩이,جرس إنذار: الحفرة,"스릴러, 드라마",Ideation Studios,SA,Arabic,2026,폭풍우 속에서 지하 구덩이에 갇힌 여학교 학생 세 명. 그들은 생존을 위해 싸우며 각자의 갈등을 마주해야 한다.,,3.9,/d15hDAidWlBgoVKNePhQWndGclb.jpg
102,1242332,노멀,Normal,"액션, 범죄, 스릴러, 코미디","Aperture Media Partners, QWGmire, OPE Partners, Le Foole, Tradecraft, Normal Films",US,"Japanese, English",2026,,,0.0,/dHP7nurzOYGHNcNK1O4naVzsGCv.jpg
103,1213898,बॉर्डर २,बॉर्डर २,"액션, 드라마, 전쟁","T-Series, J.P. Films",IN,Hindi,2026,,,7.375,/AmrCgmDPEJ6QxllS1rhjYwgO9Wb.jpg
104,1180417,더 더치맨,The Dutchman,"드라마, 스릴러","Cinemation Studios, Washington Square Films, Federal Films, Lux Angeles Studios, Rogue Pictures",US,English,2026,,,4.5,/v7CCosgX9LcSpt7bXmqw5OzTFTV.jpg
105,1314481,악마는 프라다를 입는다 2,The Devil Wears Prada 2,"드라마, 코미디",20th Century Studios,US,English,2026,,,0.0,/eOHe07KwtavexQcfJ81l4Lfiswk.jpg
106,1244517,토우,Tow,드라마,"The Exchange, Cake or Death Pictures, Astro Lion Pictures, Gramercy Park Media, Hollywood Media Productions, Minnow Productions, Votiv Films",US,English,2026,,,0.0,/qQ0C4htE6zZKsarE34kafLLyjii.jpg
107,662707,Starbright,Starbright,"모험, 액션",Lucente Filmed Entertainment,US,English,2026,,,0.0,/m1Zl07DNYeSyNcz9hf8hDsS2oB5.jpg
108,1614077,Sulutan,Sulutan,드라마,Vivamax,PH,Tagalog,2026,,,4.0,/kd11696ab32WhHUeq5ZkWi9k09Y.jpg
109,1292695,데이 윌 킬 유,They Will Kill You,"액션, 코미디, 공포","Nocturna, New Line Cinema, Film Afrika Entertainment, Skydance Media, Domain Entertainment",US,English,2026,,,0.0,/j1yZpgJzjDCbXyA7voSC7SEhcZY.jpg
110,1422562,더 모먼트,The Moment,"음악, 코미디, 스릴러","Studio365, A24, Atlantic Records, Good World, 2AM",US,English,2026,,,5.7,/dYgCgTqqMnWdsnP2XirdcFB28ch.jpg
111,1339173,허니 번치,Honey Bunch,"판타지, 공포, SF, 스릴러","Rhombus Media, Cat People, XYZ Films, IPR.VC, Crave, Featured Creatures, Téléfilm Canada, Ontario Creates","CA, GB","English, French",2026,"사고로 오랫동안 혼수상태였다가 깨어난 다이애나는 여전한 후유증으로 고생하던 중, 자상한 남편 호머와 함께 대체의학으로 완쾌를 가능케 한다는 트레핀 박사의 병원에 입소한다. 평범하지 않은 강도 높은 치료가 이어지면서 다이애나는 어딘가 이상한 느낌을 갖기 시작한다. 그녀는 환영을 보기도 하고, 왠지 내가 아닌 낯선 이가 된 것 같기도 하다. 무엇보다 점점 달라지는 호머의 태도가 낯설기만 하다. 그녀가 모르는 어떤 비밀이 이 병원 안에 도사리고 있는 걸까?",,6.9,/rR6zS2sPpcjND92cCLmsuMNok7M.jpg
112,1600421,스트레이 키즈 : 더 도미네이트 익스피리언스,스트레이 키즈 : 더 도미네이트 익스피리언스,"음악, 다큐멘터리","Universal Pictures Content Group, JYP Entertainment, Live Nation Studios",KR,"English, Korean",2026,"스트레이 키즈 : 더 도미네이트 익스피리언스는 스트레이 키즈의 월드 투어로 관객을 이끌며, 폭발적인 라이브 퍼포먼스와 솔직한 인터뷰, 그리고 비하인드 스토리를 하나의 서사로 엮어낸다. 바쁜 투어 일정을 소화해 나가는 동안 멤버들은 음악과 팀워크, 그리고 공통된 열정이 무대 위와 무대 밖에서 어떻게 그들을 형성해왔는지 되짚는다. 무대 위의 강렬함과 정교함은 물론, 그들을 앞으로 나아가게 하는 창의성, 규율, 그리고 끈끈한 유대감을 조명한다. 준비 과정에서의 즐거움, 압박감, 그리고 순수한 환희의 순간을 통해, 멤버들은 자신들을 지금의 자리로 이끈 가치에 단단히 기반을 두고 새로운 도전에 임한다. 모든 여정의 중심에 STAY를 두고 써 내려가고 있는 이들의 이야기를 가장 가까운 시선으로 담아낸다.",,8.417,/cx2dZzVe7HfEUEhQNTWhSmnwI21.jpg
113,1413097,멜라니아,Melania,다큐멘터리,"New Element Media, Muse Films, RatPac Documentary Films, RatPac Entertainment, FilmNation Entertainment",US,"English, Slovenian",2026,"Amazon MGM Studios의 영화 '멜라니아'는 2025년 대통령 취임식을 앞둔 20일간의 상황을 영부인 본인의 시각을 통해 전례 없이 심층적으로 보여준다. 멜라니아 트럼프의 세계로 들어가 그녀가 취임식 계획을 조율하고, 백악관 정권 이양의 복잡한 과정을 헤쳐나가며, 가족과 함께 대중 앞에 다시 서는 모습을 그린다. 주요 회의, 사적인 대화, 그리고 이전에 한 번도 공개되지 않았던 장면을 포착한 독점 영상을 통해 '멜라니아'는 트럼프 여사가 세계에서 가장 강력한 역할 중 하나로 복귀하는 모습을 선보인다.",역사적인 순간까지 20일,2.885,/6b0bJQFbAvgJihCTGp7jZZhxdww.jpg
114,454639,마스터즈 오브 유니버스,Masters of the Universe,"액션, 판타지, SF","Escape Artists, Mattel Studios, Amazon MGM Studios",US,English,2026,,,0.0,/nm2ianYVp7OXElUZVeeAbNTqBLr.jpg
115,1401542,프로젝트 Y,프로젝트 Y,"범죄, 드라마","Climax Studios, Wow Point, Plus M Entertainment",KR,Korean,2026,"화려한 도시 한가운데에서 다른 내일을 꿈꾸며 살아가던 미선과 도경. 하지만 그 희망마저 빼앗기고 벼랑 끝까지 내몰린 상황, 두 사람은 우연히 알게 된 검은 돈과 숨겨진 금괴를 훔쳐 새로운 기회를 만들고 돈과 금괴에 얽힌 이들이 미선과 도경을 뒤쫓기 시작하는데…",단 한 번의 기회,6.0,/s4z1ek0vRtIa5ZOcK4EpdU6qen9.jpg
116,1278853,Woodwalkers 2,Woodwalkers 2,"판타지, 가족, 모험","Blue Eyes Fiction, Dor Film, Potemkino, FilmVergnuegen",DE,German,2026,,,6.3,/yQjKR2J93rzpOYkpBfytkubc3jP.jpg
117,1623740,大蛇5：怪兽都市,大蛇5：怪兽都市,"액션, 모험, 판타지, 공포",,CN,Mandarin,2026,,,5.667,/zNylFqyrmXiCSQ8x62ezq702wsV.jpg
118,656908,रामायण,रामायण,"액션, 드라마, 판타지","DNEG, Monster Mind Creations, Prime Focus Studios, Sanskriti Films",IN,"Hindi, Kannada, Malayalam, Tamil, Telugu",2026,,,0.0,/f3yZZw7zIsWo6m9xJStfjDauIZX.jpg
119,1620991,루시 렛비 사건 수사,The Investigation of Lucy Letby,"다큐멘터리, 범죄",ITN Productions,GB,English,2026,영아 살해 혐의로 유죄 판결을 받은 신생아실 간호사 루시 렛비. 미공개 영상과 내부자 증언을 통해 끔찍하고 논란 많은 사건을 파헤친다.,,6.333,/bKSexQE7mZjyNeUrFd2TbnbkSvK.jpg
120,1145899,Marsupilami,Marsupilami,"모험, 코미디","Pathé, Dupuis, BAF Prod, TF1 Films Production, Artémis Productions, Logical Content Ventures",FR,French,2026,,,6.417,/rJNHFa07Id2ylQgw0ttzGwpeczE.jpg
121,1421552,熊猫计划之部落奇遇记,熊猫计划之部落奇遇记,"코미디, 액션","Emei Film Studio, Maoyan Entertainment, Uni Media, Beijing Enlight Pictures, Huaxia Film Distribution",CN,Mandarin,2026,,,6.0,/bt3JcjSC54qq83yfpLZmnD9y4qT.jpg
122,1154538,너바나 더 밴드 더 쇼 더 무비,Nirvanna the Band the Show the Movie,"코미디, SF, 모험","Crave, Zapruder Films",CA,English,2026,,,7.8,/rmaQL7IFFXeeU33ztEN0z5ucHDy.jpg
123,1610413,기묘한 이야기 5 메이킹: 마지막 모험,One Last Adventure: The Making of Stranger Things 5,다큐멘터리,MakeMake,US,"English, German",2026,더퍼 형제의 기획으로 한 세대를 대표하는 아이콘이 된 시리즈. 그 마지막 시즌이 완성되기까지 투입된 수년간의 노력과 제작 과정을 비하인드 스토리로 만나 본다.,,7.5,/sUkdh0YmY7GLJg7LcM2SGUAqrlo.jpg
124,1170608,듄: 파트 3,Dune: Part Three,"모험, SF",Legendary Pictures,US,English,2026,,,0.0,/gp1MVNsRyH76PHlJVhRk6PHylDY.jpg
125,1249508,1967 그리즐리 어택,Grizzly Night,"공포, 스릴러, 드라마",Four J Films,US,English,2026,"1967년 8월 12일 밤, 몬태나 글레이셔 국립공원의 야영객들은 평온한 자연 속에서 하룻밤을 보내려 한다. 그러나 같은 밤, 불과 몇 마일 떨어진 두 지점에서 그리즐리 곰의 습격으로 치명적인 참사가 연이어 발생하고 숲은 순식간에 공포와 혼란으로 뒤덮인다. 통신은 끊기고 구조는 지연되는 가운데, 살아남은 이들은 어둠 속 숲과 보이지 않는 포식자 앞에서 끝까지 버텨야 하는 생존의 시험대에 오르는데...",최상위 포식자와 마주하라!,6.015,/vuMsls2OFFr3bpTlusCU5X4uPMw.jpg
126,1400763,터치 미,Touch Me,"공포, 코미디, SF","Rustic Films, Growing Tree Films",US,English,2026,"강박증과 어린 시절의 트라우마에 시달리는 조이는 심리치료사의 방에서 상담을 시작하고, 이내 자신이 만난 매력적인 외계인 브라이언과의 뜨거운 관계에 대해 어쩌면 너무도 자세히, 오랫동안 털어놓는다. 그녀의 말에 따르면, 브라이언과의 섹스는 즐거웠을 뿐만 아니라 그의 손길이 모든 불안을 즉시 치유해 주었다고 한다. 그러나 그 치유의 힘은 오히려 그녀의 삶을 파괴하는 방향으로 흐르게 된다. 어느 날, 조이가 신세 지고 있는 게이 친구 크레이그의 집에 배관 문제가 생기면서, 둘은 브라이언과 그의 비서 로라가 사는 집에 머물게 된다. 이후 네 사람은 브라이언의 신비로운 치유 능력을 둘러싸고 상호 의존과 질투의 감정이 뒤얽힌 관계에 휩싸인다. 조이, 크레이그, 로라 모두 각자의 불안과 결핍을 채우기 위해 브라이언에게 매달리고, 브라이언은 이들을 교묘히 조종하며 섹스와 살인, 피로 뒤엉킨 혼란으로 이끈다.",,0.0,/nvTvxSQJOi4dbDNEPo0LMqE594O.jpg
127,1578018,Bendito corazón,Bendito corazón,드라마,Chisco Films,MX,Spanish,2026,,,0.0,/bfburbW7SnLBscRe2hWneN6z9vB.jpg
128,1340206,튜너,Tuner,"범죄, 스릴러, 코미디","Black Bear Pictures, Elevation Pictures, English Breakfast",US,"English, Hebrew",2026,,,0.0,/pJYjZnDxfzD1UHOaT6w5wQQ7rSl.jpg
129,1455079,"You, Me & Tuscany","You, Me & Tuscany","로맨스, 코미디","Will Packer Productions, Universal Pictures",US,English,2026,,,0.0,/mJS0IF7Af3WpPRhSTDT6rGpiLzw.jpg
